Userid,CopingPotential,Serendipity,SerendipityMax,SerendipityMin
b0e1149f3e0e31e298de67873f169490,0,0.31808473389355746,0.5000000000000001,0.0
b183bd81a3cf360f933b31676c868565,52,0.09363955212250834,0.5000000000000001,0.0
b2e7ddacbc31ba2ca58da2363a35557d,30,0.1502090301003344,0.5000000000000001,0.0
b2ebe253d035061dd494f8a234d57a3b,123,0.002284096534775174,0.5000000000000001,0.0
b305006811d9287fe5fba3f68833631e,40,0.1047429368017603,0.5000000000000001,0.0
b336e368b6e1e5abb429bbb3516627e7,10,0.0066137566137566,0.5000000000000001,0.0
b5d385ecb79dd61c8e0c44bd7bcf906b,8,0.3979274866445252,0.5000000000000001,0.0
b6b968f473c4af1532caf9e08a34cde1,2,0.1473684210526316,0.5000000000000001,0.0
b6c3a284be79ee7848140e378cd2d5a1,0,0.49840510366826163,0.5000000000000001,0.0
b71bd3c8411bddc94b1b734a1f2705a4,32,0.3629457475209764,0.5000000000000001,0.0
b7620558463237c9ce73c606d1a14cd6,30,0.37739281499708405,0.5000000000000001,0.0
baf42288248331d142e1e87cc6fcc09a,40,0.32733447311298186,0.5000000000000001,0.0
bbbbea463c1d12ff8e1640f75187bbda,30,0.42934408742598407,0.5000000000000001,0.0
bbead6e493c5b332fcb81b6da0559946,0,0.2329545454545454,0.5000000000000001,0.1249999999999999
bc1a97840c8cc60d6df2d82cfc727453,4,0.21406914563484256,0.5000000000000001,0.1249999999999999
c066d313f17b56c10b8116f56f8086c0,37,0.27495435480549724,0.5000000000000001,0.0
c10055ce843dc97509e3d5ce29f00ee2,35,0.24398597083812276,0.5000000000000001,0.0
c1a77fa70c3be20213f4ba88bc86ae3a,35,0.4816794871794872,0.5000000000000001,0.0
c1d95a9c1d8ecb020321a476adf8e33f,71,0.0912463026936711,0.5000000000000001,0.0
c21c3774db62bd2892843fdd28a5cc49,31,0.34486236295593503,0.5000000000000001,0.0
c240d846bdd8a9b402ad564abbedd03a,9,0.0082720588235294,0.5000000000000001,0.0
c25ec1ff01263d3252c7230e7c734446,60,0.06379168472794952,0.5000000000000001,0.0
c2888a35e9310fd404882c14189b5646,0,0.5000000000000001,0.5000000000000001,0.5000000000000001
c2bfe22f6c6e3b4acf712a817ac99d9f,9,0.01233974358974355,0.5000000000000001,0.0
c38a17499b5b98700e282de2802d32b4,81,0.25950913738767944,0.5000000000000001,0.0
c3eadb3f909b425524692686bdb66d7f,15,0.0897435897435897,0.5000000000000001,0.0
c3f2f07dd30dc44d54d4ab6f1ba03a4f,115,0.02401287323177687,0.5000000000000001,0.0
c53e069742c67262ad9230620ef1ef89,18,0.05312232905982903,0.5000000000000001,0.0
c69924cb3394378b4df016765545e186,64,0.47323687539531945,0.5000000000000001,0.0
c6b2af3ea6fd0bad5c697240b0d19a00,21,0.38583768350385134,0.5000000000000001,0.0
c7efa77c8df25ac1a159d7b69859a8f6,65,0.0278719804897381,0.5000000000000001,0.0
ccbfcfa510b1db3ee5a9da1499598515,23,0.44838623465541627,0.5000000000000001,0.0
ccec0db27240384e6159bdb8ce88c271,7,0.0090579710144927,0.5000000000000001,0.0
cd4bfd9696ff3944436377ba79c5a3db,20,0.3052682251792159,0.5000000000000001,0.0
cd8e03a29fc1c39b978fca8671e7948d,9,0.060275735294117644,0.5000000000000001,0.0
cebdc0fc6626d9c6c0b24317fcc276e1,43,0.22167559768844408,0.5000000000000001,0.0
ceedbda6a6a1782b4e0326567c056089,21,0.472694896924287,0.5000000000000001,0.0
cf4cbbd71f47b26f74e9d63a3cc4ea88,62,0.318550872334883,0.5000000000000001,0.0
cf988b60b619fef92e46dcbf1153bd6f,0,0.1321428571428571,0.5000000000000001,0.1249999999999999
cfe8b50e3ee853df4c51a117fa503879,14,0.4672619047619048,0.5000000000000001,0.1249999999999999
d1714de153d17c8ae5a92f694b4fb35d,15,0.001847290640394,0.5000000000000001,0.0
d2609af8efc6424abc5198da128cd45b,59,0.1571883896225356,0.5000000000000001,0.0
d2679b21c8a4f32645daa063dcecf082,10,0.4974747474747475,0.5000000000000001,0.0
d2dec94b7599cdd7ddd00139ad3952d2,125,0.01631986918966546,0.5000000000000001,0.0
d583a4944672824d38f35748006a30c5,46,0.4499303538096642,0.5000000000000001,0.0
d5a2ba172aed2608f3fe712f5a142b38,1,0.1779557111157738,0.5000000000000001,0.0
d5cfb240f77c43966d15eced3baa7d7f,8,0.0077985739750445,0.5000000000000001,0.0
d6020bcb9d4c4bdf0cc39902eb1c8285,14,0.04463141025641022,0.5000000000000001,0.0
d6b08034aab66395d2a6527835157cd3,26,0.464484126984127,0.5000000000000001,0.0
d7767de125067c1c9ea469c096d5d09a,1,0.0726190476190476,0.5000000000000001,0.0
d8516cbc40ff57dc95b143feaa067ea3,6,0.2311507936507936,0.5000000000000001,0.0
d88b0d4838c8ddf9c0e8f4a9907e52d9,33,0.11540393987849772,0.5000000000000001,0.0
d88bde29cb6d06b5b2511a5cd82d2d8e,60,0.07669486997647025,0.5000000000000001,0.0
d937cd1c0796f390dfc764fbbd4dc5fb,25,0.10857545986622072,0.5000000000000001,0.0
daa6333e6e2f5e5275e6efe5312bbc22,94,0.18559369941101583,0.5000000000000001,0.0
db2e0fceb363a58ec332dcee6c5e86d9,25,0.425445387945388,0.5000000000000001,0.0
db808d8e4d46486b778902b23dcb5a2e,72,0.3798231725517719,0.5000000000000001,0.0
e2ed7d68c6ec89c05138dbcad53e71cc,15,0.08818801456959349,0.5000000000000001,0.0
e38a388760fffe9729bd580e418c03cd,14,0.0153508771929824,0.5000000000000001,0.0
e77e1a07d693f5bc3bc47d8c3a8dbaad,7,0.1426282051282051,0.5000000000000001,0.0
e8880a6b8e9898fd7a98c6cc03bf52de,10,0.4765847578347579,0.5000000000000001,0.0
e9c1aa49300901b3c998917da0fb5fc0,57,0.22901044397638826,0.5000000000000001,0.0
e9f9640013212bb6c8c677144b45f527,14,0.35893980650644647,0.5000000000000001,0.0
eb19b0aaaa296207ba9acc3ceabe5779,30,0.1632041452944814,0.5000000000000001,0.0
eb977a635fd2443629419883e8b8b441,40,0.0008064516129032,0.1249999999999999,0.0
ec217d6b776728a1edb9dff45baad842,56,0.015344282874440073,0.5000000000000001,0.0
ec6f218a23f4a5ea590b3bb98ea2194f,5,0.05931018970946373,0.5000000000000001,0.0
ec8e761b7ef77ed0cd762c4274a05296,26,0.2308285984848485,0.5000000000000001,0.0
ee14bb7fb523339e07999e2d955f5c5e,59,0.02225281438991114,0.5000000000000001,0.0
ef2cf82c6e8d7e494f46b50a5576d6dd,45,0.37248839590060295,0.5000000000000001,0.0
f000e18c859b1b5e5b25dfb389730446,16,0.1626021241830065,0.5000000000000001,0.0
f0edaeefa50dabac5844c84a3b35a48c,48,0.4744170813658392,0.5000000000000001,0.0
f1ec6f1f452eab6c910ad08b833f30c6,29,0.12927855924978687,0.5000000000000001,0.0
f407e28c9425a8a473b90429bb23dfde,11,0.24861111111111114,0.5000000000000001,0.0
f46851a324d00be4bd5c8f5f62348344,13,0.5000000000000001,0.5000000000000001,0.5000000000000001
f49b7b3c0ea60431cc0a3b51b8d43625,60,0.24024428769507197,0.5000000000000001,0.0
f523c8b2921dde576f3349bcb8a1bb90,32,0.21849197346815313,0.5000000000000001,0.0
f591de8c7808dc3041145d999d631805,0,0.5000000000000001,0.5000000000000001,0.5000000000000001
f68445a643b19bc151703069ae630321,43,0.4733120612026862,0.5000000000000001,0.0
f6cd426e7a505db0967bb4c24593c265,5,0.0208333333333333,0.5000000000000001,0.0
f812b35086c304884170c05c3fffc44b,46,0.036919439492968845,0.5000000000000001,0.0
fcbb2180ebc4b9de4fd1e72839c98902,9,0.33272058823529416,0.5000000000000001,0.0
ff1725dbd2f7a91cd13b079c102923cb,12,0.30382550456079876,0.5000000000000001,0.0
ffa0ae0a2cb6a05a2680674179cb6b3f,7,0.0182806324110671,0.5000000000000001,0.0
